442315.4977	4428199.212
442701.3612	4427470.582
442543.1094	4427927.428
441962.62	4428828.765
442565.064	4427991.686
442528.9073	4427164.061
442552.4902	4427963.829
441990.6241	4428774.941
442549.4526	4427984.188
442538.1774	4427217.162
442576.8056	4427952.694
441564.3778	4429083.132
447194.7039	4425024.71
442531.7603	4427957.39
441798.3591	4427665.254
442243.1368	4428911.429
442530.5247	4428104.201
442163.1902	4429116.374
442497.5294	4428254.481
442484.0219	4427965.22
442589.6806	4427953.048
442499.0247	4427962.027
442566.0209	4427964.842
441976.402	4428782.829
442532.2694	4427992.761
454030.65	4422687.566
442561.9098	4427921.757
444588.41	4422265.888
441975.007	4428775.637
442556.3367	4427917.562
442572.228	4427156.331
442656.8058	4427972.168
441968.3552	4428804.334
430712.6234	4441629.632
421778.8603	4438498.126
421726.359	4438500.046
421896.1719	4439404.154
430697.8899	4441635.199
442547.9862	4427868.815
442593.9505	4427464.058
442587.0095	4427888.16
442007.6609	4428778.548
442564.9465	4428004.458
442545.792	4428009.942
442008.1351	4428972.247
442492.2964	4427978.434
441973.324	4428821.136
442540.6509	4427986.882
442536.4042	4428112.404
442477.2518	4427989.445
441976.5378	4428801.795
441815.8292	4424698.505
441940.8181	4428792.149
442501.2247	4428062.152
442049.5338	4428976.125
442541.1188	4427130.372
442562.5239	4427959.648
442015.1308	4428763.1
442507.9025	4427990.44
442512.92	4428100.012
442372.38	4428352.932
441997.4737	4428783.347
442517.228	4427977.224
441781.2473	4428394.873
442006.7188	4428775.486
442618.6925	4427453.793
442583.9154	4427981.079
442010.3424	4429014.952
442564.7893	4427992.168
442503.7783	4427968.063
442008.05	4428814.95
442082.4051	4428127.051
442485.3094	4427938.675
441975.7742	4428988.263
442598.3252	4428059.406
442628.9983	4428042.687
442598.6633	4428066.261
442510.2131	4427990.741
441941.906	4428844.603
442543.0306	4427861.461
442570.6781	4427948.675
442593.4512	4428339.379
442007.9565	4428775.622
442577.9271	4428068.995
441948.626	4428835.24
442538.3026	4427994.363
442576.0815	4428044.396
441999.6297	4428775.384
361671.6832	3463315.923
358115.9311	3464111.326
361748.59	3463305.934
361502.8079	3463325.754
361959.2908	3462498.598
361707.5246	3463331.943
314022.1378	3443504.603
313916.3502	3444026.713
313897.5111	3444050.873
361492.1307	3463298.656
361675.1192	3463362.253
441993.4232	4428775.909
442534.6423	4427997.115
441925.5878	4428876.323
441904.9182	4428838.662
441915.1875	4428880.922
442545.0159	4428065.509
442501.6324	4428229.851
442005.5612	4428759.171
442565.9323	4428023.331
445110.6193	4423295.049
445612.7526	4423553.788
441071.4579	4427527.407
441112.9571	4427497.607
441073.2618	4427460.567
441106.3862	4427496.986
441634.196	4428648.392
442715.8982	4427044.038
441113.0785	4427484.141
442621.3484	4428044.184
442542.7256	4427953.446
441917.7164	4428841.06
442568.795	4427991.035
442524.7915	4427176.611
442566.3462	4427964.331
434886.1571	4436955.929
434900.2531	4436966.911
440811.0517	4429525.846
442470.7725	4425634.632
441052.7771	4425899.036
442467.7326	4425599.344
441140.798	4425927.421
427084.2245	4427344.745
430578.6052	4426911.756
431154.573	4427057.187
440809.4348	4429506.904
443975.9098	4436315.598
447411.5783	4425452.959
447408.6873	4425448.477
440813.3812	4429521.214
442471.6079	4425540.336
440857.1591	4429433.743
442438.8583	4425634.202
440853.9555	4429496.835
442439.9839	4425478.802
440804.948	4429531.667
442465.1759	4425611.541
441160.0746	4425950.239
441333.844	4425242.486
442546.0844	4425527.722
440844.0011	4429499.233
443938.5506	4436243.447
440809.68	4429521.581
440776.9628	4429600.718
441363.2966	4428399.224
441808.1507	4428007.904
440808.6569	4429502.01
440801.7094	4429508.544
442547.561	4425663.412
440815.415	4429506.84
442551.85	4425585.843
441398.1129	4425254.42
442497.3897	4425723.174
440807.3246	4429508.006
442554.4114	4425473.134
442978.9729	4425134.274
440818.4907	4429516.463
442546.2667	4425477.58
440824.6378	4429506.943
442545.6986	4425599.411
442925.4529	4422528.281
442562.8581	4425499.5
440794.8098	4429522.944
445241.6898	4423440.811
440789.0536	4429550.077
442964.4268	4420925.668
440811.5008	4429516.711
442558.8519	4425646.007
442457.5286	4425618.644
441354.7044	4425245.69
442558.348	4425505.34
440812.395	4429511.777
442553.4665	4425505.936
442590.8649	4425509.573
440858.16	4429488.806
442478.9759	4425631.864
442577.1885	4425938.099
440805.1263	4429519.963
442712.2805	4426108.832
442740.3994	4426128.499
442654.1306	4426089.846
443869.1165	4436293.928
443867.5034	4436393.004
440795.709	4429549.159
444308.4179	4426488.183
440781.2739	4429615
442544.5201	4425602.474
442678.4895	4426038.927
442355.6612	4427782.427
442403.0002	4427818.002
442402.5409	4427808.171
440805.6988	4429510.238
442561.2471	4425625.971
440804.9474	4429516.273
442535.5956	4425519.996
442922.2371	4422499.616
440811.9663	4429517.101
440809.1208	4429512.027
442569.3411	4425523.809
442228.6037	4428076.638
440838.2208	4429491.342
442541.1429	4425668.257
440786.9609	4429552.337
442546.981	4425696.083
440773.724	4429553.254
442552.6273	4425526.341
442572.71	4425477.293
440836.3243	4429504.195
442533.2547	4425706.515
440849.9844	4429488.735
449532.2332	4417812.347
442538.4026	4425508.59
440813.6667	4429521.516
442472.933	4427764.298
440836.6702	4429496.796
442540.9268	4425614.567
440800.4025	4429512.69
442566.1654	4425512.931
442631.6796	4425573.451
452122.9315	4423591.32
442558.8527	4425455.108
440777.0557	4429627.871
442537.7383	4425536.57
440744.6369	4429743.529
440786.5493	4429578.229
442558.4476	4425652.446
440812.4316	4429506.257
442579.2813	4425410.003
440811.605	4429509.413
443947.9194	4425573.898
443990.423	4425525.686
440814.559	4429519.872
442541.9282	4425623.995
443620.1026	4419876.689
443420.2854	4419797.241
447556.5	4416936.745
447510.6639	4416902.631
441980.746	4424239.544
443369.7578	4419786.755
443427.1092	4419802.922
443441.4599	4419785.453
443088.7505	4419816.051
443356.4706	4419774.432
441010.4231	4425550.683
443352.4784	4419764.579
443306.162	4419804.036
432319.9787	4416617.718
429701.1534	4423205.935
429557.4736	4423363.638
429318.2793	4423684.619
432324.3039	4416603.448
447529.9658	4416940.947
443375.4645	4419780.607
447511.5606	4416866.724
443021.2776	4419711.502
443365.6966	4419778.672
446867.301	4416878.868
447443.0551	4416824.308
443390.6993	4419846.723
447417.8964	4416798.058
447459.4964	4416879.747
443396.3604	4419785.858
447490.7476	4416929.519
447502.2833	4416817.724
443376.7021	4419779.037
437191.3322	4416572.286
435521.7046	4416978.868
430884.0032	4419732.295
443368.0491	4419760.45
443367.3427	4419770.243
443363.1486	4419776.788
443351.076	4419817.193
445525.8903	4421209.914
443332.2911	4419765.514
447514.7826	4416889.865
447490.6957	4416849.391
443374.7619	4419785.144
447424.3507	4416818.537
447508.5833	4416866.53
443392.1584	4419785.445
447524.0964	4416886.675
443407.9654	4419875.65
447428.0937	4416803.4
447465.399	4416774.22
443370.0063	4419805.38
442244.2817	4418122.534
442257.6686	4418132.659
443376.104	4419783.208
443345.5387	4419802.774
446211.4629	4428333.118
443388.5273	4419791.715
443385.0873	4419785.932
443369.6316	4419786.786
432322.2623	4416633.959
432319.2832	4416630.822
447549.7525	4416913.889
447487.5783	4416830.361
443379.5656	4419774.518
447505.025	4416847.823
447560.5891	4416917.087
447550.1103	4416943.637
443411.3137	4419810.242
443387.1944	4419778.639
443387.6704	4419777.141
447484.6732	4416816.615
447494.6804	4416854.931
447403.6479	4416887.583
442156.0826	4421023.349
443433.382	4419831.342
443416.6079	4419802.568
447329.05	4416908.955
447569.3051	4416896.804
447534.569	4416894.066
443388.0012	4419783.546
443419.2783	4419802.601
443420.5967	4419795.282
447337.9735	4416766.143
446902.8718	4416746.553
443146.4176	4422328.96
447487.0152	4416794.767
443402.8335	4419790.928
443447.5324	4419829.285
443479.031	4419782.921
443451.8721	4419785.059
444382.9732	4425435.779
446849.0677	4416211.94
447218.8911	4417325.872
443403.0876	4419823.826
443464.5963	4421184.586
443394.4688	4419778.433
443375.9537	4419770.426
447504.2183	4416932.14
447492.2315	4416768.813
443380.8733	4419780.433
443397.1455	4419843.063
447434.157	4416871.203
443369.8311	4419823.781
447478.9463	4416828.235
447512.2037	4416847.057
447400.2853	4416869.394
443418.0944	4419800.444
443393.0215	4419765.013
443403.8185	4419801.406
447464.6435	4416872.836
447519.4907	4416833.888
447459.3911	4416800.089
447417.9509	4416799.951
446988.6318	4416755.535
447495.7113	4416869.281
443378.3576	4419875.375
443379.4942	4419891.849
443908.8321	4418305.989
443398.4303	4419780.513
432321.6319	4416637.655
432882.2362	4417292.474
432507.6496	4416635.142
432411.2212	4416645.078
447465.5853	4416852.304
447086.0598	4416744.358
447525.7584	4416932.711
443256.206	4419864.249
443467.7583	4419788.505
447478.4474	4416826.895
447003.0546	4416738.111
447542.4167	4416878.617
443433.33	4419800.889
447431.0225	4416894.485
447375.9771	4416885.602
443423.232	4419798.354
443396.6559	4419898.682
447437.8472	4416891.77
447519.4343	4416891.04
443376.9617	4419795.618
447528.15	4416909.6
447479.7544	4416832.839
443384.4589	4419824.612
443360.5815	4419765.293
443343.4929	4419753.402
443334.4696	4419747.239
442971.2877	4427022.858
443339.175	4419833.288
443127.7064	4419836.11
443067.2469	4419877.484
443286.6972	4419851.867
432412.219	4416599.68
432380.9783	4416666.891
447468.5057	4416770.044
443402.8826	4419882.689
447518.0667	4416917.858
447489.9651	4416780.425
443373.2347	4419845.579
447527.715	4416810.27
443310.1775	4419759.51
443405.3994	4419785.378
447502.9219	4416871.925
447481.815	4416882.04
443418.9208	4419823.318
443449.7818	4419782.886
443383.5754	4419785.839
447484.06	4416864.876
447125.1277	4416740.98
447478.3113	4416908.715
443406.5019	4419800.249
453811.9647	4420443.235
443365.9621	4419778.144
454286.5545	4417551.551
454352.559	4417724.984
443396.7365	4419775.797
432376.0957	4416674.471
447481.7533	4416842.273
432418.7426	4416603.534
441207.4841	4421325.993
443289.6929	4419823.264
447449.222	4416800.756
443286.951	4419808.261
443345.4991	4419750.425
443146.55	4422341.619
443378.3192	4419820.803
444148.3447	4420294.545
447474.1699	4416842.666
442633.2991	4424247.833
479794.3148	4141127.496
479804.1212	4141075.924
479776.8235	4141091.286
479825.1345	4141095.785
479825.7616	4141114.968
479865.8819	4141053.864
479828.058	4141100.013
479990.6865	4141313.767
479871.5646	4141218.139
479493.387	4141363.466
479762.9846	4141127.49
476674.1704	4133646.39
479805.2491	4141098.258
479837.0897	4141133.489
479953.9887	4141315.518
479825.939	4141103.34
479827.873	4141078.062
479805.4428	4141123.987
479833.678	4141087.215
490813.733	4143182.489
476646.44	4133687.693
476657.2587	4133648.218
476690.8331	4133637.752
491070.9412	4143349.501
490958.1523	4143814.518
490978.9094	4143301.013
443282.3742	4419780.084
447476.8542	4416797.017
447481.8419	4416782.775
442134.9731	4421033.583
443358.1009	4419876.917
447472.0659	4416844.084
443386.0498	4419791.524
443274.5184	4419795.259
470393.457	4414431.285
443365.4596	4419795.556
443371.6123	4419834.204
432454.0662	4416603.852
447532.0364	4416979.736
443395.5012	4419865.552
443314.1083	4419813.633
443414.8502	4419901.862
443378.0293	4419846.298
442882.4222	4427001.194
443368.8092	4419942.446
449716.2523	4416280.673
443348.652	4419780.765
442137.3673	4421021.649
443393.6699	4419904.587
443467.6988	4419795.766
443324.0141	4419762.949
447494.5493	4416778.859
443343.3493	4419770.056
443401.2809	4419841.364
447492.1198	4416964.792
443382.4042	4419866.887
443356.1391	4419818.33
443394.1685	4419326.52
444218.7618	4419319.267
442198.9581	4421035.502
439876.6676	4433720.976
439989.3144	4433746.891
447464.1118	4416874.423
447469.6	4416866.094
443412.3127	4419851.489
447500.1688	4416889.463
447410.5324	4416893.618
447469.4147	4416854.08
447451.5171	4416814.241
443390.2578	4419872.303
447491.3041	4416795.881
447457.5886	4416781.831
439930.2517	4433753.74
443303.994	4419801.786
443386.2041	4419852.092
442098.0267	4421008.484
431565.881	4427300.626
441917.655	4428845.407
442548.0138	4427990.279
442417.2143	4428627.804
441943.4631	4428806.351
442550.2061	4427935.994
442522.6784	4427179.685
442570.8155	4427968.631
442556.9238	4427944.752
441939.5455	4428840.676
442079.0857	4428060.556
442036.5864	4428688.035
441499.132	4428096.696
442535.9276	4427956.466
441988.5154	4428814.508
442505.8474	4427969.021
441995.4607	4427111.154
442537.9682	4427871.392
442644.8473	4426995.27
441674.134	4424056.317
441717.9794	4424772.892
442574.5244	4427954.268
442017.0152	4428986.717
442575.2714	4428012.2
442534.9267	4427859.06
430336.2233	4417687.682
442576.414	4427949.751
442559.3147	4428000.829
442591.4757	4426201.596
442541.4338	4427952.386
442040.5517	4428990.502
442546.888	4428042.572
442506.2458	4428020.408
442388.4671	4427077.938
441942.5261	4428833.03
441977.4098	4428814.524
442424.1973	4427570.214
442555.1701	4428004.051
442023.8853	4428776.069
442407.437	4428625.304
441978.2873	4428794.282
445992.9929	4417675.339
442559.8644	4427897.818
443121.32	4426939.437
442563.7242	4427994.924
441997.1545	4428778.1
442325.2295	4425867.283
441547.9026	4424830.254
441952.8012	4428824.548
442570.0731	4427981.738
441943.0148	4428806.143
442552.9239	4427953.854
441990.3097	4428786.603
442485.8271	4427971.92
442191.5527	4428856.424
442525.8667	4427984.463
442493.562	4427987.032
442564.507	4427991.035
441944.2783	4427079.043
442570.6541	4427942.7
442569.5	4427976.275
442575.3424	4427992.791
442802.0081	4427056.498
442987.4884	4426999.131
442629.2342	4427018.923
442548.65	4427983.633
441988.749	4428796.659
442399.0582	4420950.68
441990.9753	4426017.438
441529.5395	4424630.097
442553.1913	4427952.376
441943.7437	4428837.275
441940.5193	4428824.652
440629.7	4432509.133
442408.2691	4427960.118
441956.9885	4427102.15
442545.7296	4427185.274
442549.4901	4427970.179
441946.3141	4428817.392
441938.6244	4428823.556
442496.2863	4427992.21
442572.3054	4428005.116
446019.0337	4417582.894
442533.7583	4427923.738
441933.0939	4428849.567
442499.2565	4427978.424
441987.0225	4428771.308
442472.1575	4428008.66
442565.8955	4428006.021
441968.139	4428794.833
442497.9333	4427980.364
442552.3734	4427992.445
442566.2765	4428007.557
442041.2727	4427348.168
442545.4208	4427958.813
441949.328	4428813.916
442489.2769	4427977.421
442575.2404	4427994.116
443925.1304	4428605.97
442564.4759	4427946.343
441952.3619	4428821.405
441915.0637	4428826.996
442549.6542	4427962.999
441969.4602	4427011.52
442501.0111	4427968.965
441946.2375	4428078.038
442339.94	4427978
444303.3327	4426685.147
442095.3673	4428066.951
442059.5025	4428522.708
442515.2547	4427985.617
442567.5377	4428004.211
441966.2156	4428820.6
442531.6404	4427987.089
442563.9689	4427994.502
438396.86	4409626.112
442565.7253	4428005.212
442536.84	4427954.985
441975.7033	4428794.703
442508.2036	4427968.309
442196.4087	4427012.23
442575.0725	4427978.106
442019.1622	4428666.927
442089.6571	4428578.449
442563.346	4428013.026
442551.1359	4427955.344
442106.0627	4428665.793
442553.6176	4427995.503
441975.1346	4428844.476
441815.7822	4424721.435
441822.2147	4424708.082
442366.7134	4420830.849
442819.004	4420966.615
442541.4893	4427896.046
441940.6218	4428831.928
441934.0735	4428831.44
441903.3841	4428850.955
441950.4666	4428823.744
441649.172	4428602.687
442079.1603	4428126.073
441988.325	4427069.653
442535.7089	4427948.904
442550.1528	4428019.481
441920.4355	4428860.19
441916.0866	4428881.707
441914.1649	4428873.113
442467.0132	4427961.495
442556.2613	4427949.143
447202.9082	4424937.089
442446.04	4427814.78
442530.0827	4427947.913
442100.7562	4429367.247
442106.7465	4429285.379
442082.0542	4429294.57
442093.8105	4429279.392
442084.1526	4420789.698
441927.3836	4420870.39
445979.3182	4417691.893
442522.8357	4427077.224
438115.3004	4408005.758
438119.0539	4407996.169
442546.9186	4427974.137
442130.8083	4429202.697
442564.765	4427998.56
438419.6035	4409622.116
442563.6707	4428000.738
442537.05	4427943.463
441946.0973	4428823.838
441951.4798	4428822.502
441932.2208	4428845.262
442481.7531	4427956.138
442131.0858	4429128.106
442376.7518	4427049.633
442482.708	4428294.188
442548.36	4428031.798
441957.7153	4428830.336
441411.6858	4427676.541
442554.1031	4427846
442614.7333	4426971.825
442621.6185	4426906.967
438121.3138	4407989.971
438096.8597	4408037.861
442557.2969	4427927.389
442571.8077	4427939.431
447482.9765	4425852.331
442526.7653	4427901.221
442440.9532	4427030.311
466623.0181	4433834.617
442574.8167	4427883.133
450548.8007	4420162.344
442554	4428012.322
437345.3778	4417238.227
442566.5339	4428007.1
442388.8918	4428589.523
442509.925	4428010.488
442094.0432	4429027.201
442041.0897	4428925.577
442041.6238	4428119.196
442533.9087	4427985.099
439536.1065	4427646.617
442556.5283	4427956.365
442623.2521	4427024.75
444945.2566	4396186.07
444512.5189	4396321.29
442266.6746	4429196.382
442508.2705	4428003.062
465627.354	4416334.839
465555.7227	4416535.318
465698.9782	4416565.623
442311.8083	4428748.892
438102.9085	4408037.858
442572.039	4427956.112
442551.1633	4428030.087
442070.7113	4420816.597
442502.9038	4427934.65
442572.1216	4428003.075
442581.0455	4427943.43
441638.8554	4422938.135
442138.0333	4429171.47
442560.9083	4427988.858
442401.8985	4428598.58
442567.1263	4427986.346
441786.5591	4428391.24
442010.3745	4428576.891
441047.4633	4428249.037
442567.3079	4427949.329
442555.7759	4425268.441
442549.2867	4425241.143
442565.0783	4427909.877
443125.6369	4426896.332
442547.2854	4427924.288
442015.2437	4428888.652
441929.1752	4428829.429
441933.5146	4428842.039
441929.2996	4428824.338
442482.3729	4427985.563
442551.1917	4427906.731
441912.6595	4428883.84
442581.9737	4427984.979
442501.9866	4428025.846
441948.41	4428823.216
441947.1203	4428821.096
441934.0024	4428829.435
441953.5943	4428789.971
441924.4319	4428828.048
441905.8856	4428851.228
442429.8143	4428622.771
442571.7208	4428001.89
442567.0621	4427971.297
442558.1381	4428015.539
442623.8556	4426967.433
442567.3846	4427089.554
442597.4211	4427221.313
442571.7108	4426990.902
442128.2916	4428519.318
440952.6625	4425507.388
442530.7804	4427090.704
442543.6442	4427944.46
439564.0702	4427619.215
442549.7126	4428048.021
441746.853	4428499.17
451856.133	4415126.157
442521.5104	4427039.583
443387.508	4427714.4
442639.5595	4426925.451
442862.6906	4427060.318
443519.3837	4427838.22
441857.3788	4426052.996
443681.3848	4424422.246
442285.2127	4428078.873
442589.2515	4426915.941
441186.3231	4426039.914
442556.3807	4428026.486
442412.9821	4428641.627
441973.9213	4428797.739
444033.1886	4425744.361
441982.9408	4428837.137
442568.7255	4428000.238
441955.3287	4428824.055
441932.8129	4428833.845
441941.7335	4428835.19
442626.5667	4426878.599
442632.2846	4426983.504
443419.4786	4427749.45
442563.0551	4426944.073
451846.5455	4415136.201
451851.6148	4415193.295
451819.2884	4415148.043
442570.2147	4426886.326
451818.761	4415133.692
451832.3301	4415111.673
442568.1858	4427016.197
442543.7975	4426771.603
442681.1477	4425358.209
443057.7159	4427020.055
443474.7591	4427790.311
442600.5147	4426875.268
442621.7698	4426952.065
442637.3331	4427039.668
442593.761	4426904.636
442497.524	4427923.274
442555.4836	4427956.196
441417.6146	4424528.301
433550.169	4452770.399
436375.2824	4452414.356
435125.5795	4452420.28
483034.3595	4422432.329
482809.31	4422102.255
442546.463	4427880.685
442558.4391	4427020.733
442120.7511	4428981.393
442553.2441	4428012.707
442551.3323	4427937.523
441920.3356	4428847.341
442553.8676	4428028.356
450742.2202	4416971.577
336832.563	3548034.136
336906.1553	3548141.146
336835.3235	3547983.853
336830.947	3547900.001
336827.0412	3548007.982
336827.9654	3547933.902
296188.7502	3542436.69
296190.5573	3542414.733
296194.4679	3542404.101
296189.8292	3542423.336
296189.8848	3542421.721
296192.7215	3542419.905
297708.5607	3544096.635
300932.9251	3538963.47
336804.3384	3547997.103
336807.5322	3547965.194
336846.5302	3547904.842
288514.4881	3569022.56
288691.4888	3569402.142
288195.2875	3568900.379
288198.7654	3568904.147
288979.1869	3569401.611
288954.1174	3568446.632
288280.2923	3568928.769
296284.622	3542459.766
298069.8739	3544374.144
296268.1623	3542461.315
295092.692	3544430.59
336819.124	3547996.688
296264.3452	3542440.104
297634.1742	3550195.241
442506.0569	4427911.65
442395.2366	4428660.82
442563.683	4428006.698
441971.2041	4428789.631
442555.8951	4427977.249
442533.8352	4428019.289
442520.7415	4427947.983
443045.8665	4426982.381
442567.7894	4427966.4
441549.9879	4429080.88
442558.7804	4427985.205
442414.09	4428633.733
442541.166	4428007.726
442557.2	4427843.25
442575.9302	4427265.187
443531.4939	4427863.177
442127.4883	4420970.96
443553.1112	4427826.594
442073.3895	4420785.356
442583.1158	4427115.606
443526.4518	4427820.563
442131.7742	4420966.185
442106.32	4420970.783
443570.5859	4427827.557
452644.8515	4427228.243
442686.8901	4427028.362
442634.4751	4427016.714
443108.9329	4427047.715
443537.9765	4427831.794
443533.5001	4427869.501
443540.0877	4427875.684
443532.161	4427865.465
443531.5454	4427870.077
442606.1053	4426890.423
442099.307	4420837.135
442545.1476	4427936
441564.6482	4429084.136
442499.5176	4427980.676
442567.85	4428023.509
442488.907	4427985.256
441550.2458	4429058.082
442557.269	4427968.148
441546.2129	4429074.132
442534.8568	4427947.841
442529.6726	4427245.821
442572.525	4427867.998
434651.6657	4450271.881
442595.3697	4426837.555
442132.9061	4420925.373
443504.302	4427785.749
443577.6808	4427821.781
442963.0247	4427031.495
449965.2435	4432803.658
449936.8441	4432799.388
442884.4	4427067.379
443527.4904	4427854.185
443526.3267	4427881.249
443531.3355	4427878.124
443534.6361	4427883.259
